setID	setSize	setScore	N	setP	setQ	setName	setID.orig
86	10	3.78334431503759	9	0.2515	0.426232843177148	Polyomavirus (dsDNA)	1228
650	15	4.65886361108371	15	0.2528	0.426531599439252	Adenylate cyclase inhibitory pathway*	59
330	34	8.32344452217392	34	0.2531	0.426531599439252	Prion diseases	1251
749	54	11.2924617243661	54	0.2531	0.426531599439252	Cell-cell junction organization	250
370	117	18.1994602414398	117	0.2533	0.426531599439252	Sphingolipid signaling pathway	1597
1069	42	9.0671918891918	42	0.254	0.427025992165644	Homologous DNA Pairing and Strand Exchange	738
435	33	7.74522894589872	33	0.2553	0.428525916800399	BMP receptor signaling	194
754	427	51.0605074990625	427	0.2563	0.428757307282267	Cellular responses to stress	254
1326	28	6.89040764485773	28	0.2572	0.428757307282267	PERK regulates gene expression	1167
157	30	6.92220014665942	30	0.2577	0.428757307282267	Circadian rhythm	287
284	85	14.7327351562739	85	0.2581	0.428757307282267	NF-kappa B signaling pathway	1052
581	20	5.57404622709966	20	0.2581	0.428757307282267	p38 signaling mediated by MAPKAP kinases	1129
621	11	3.71457096196096	11	0.2582	0.428757307282267	Activation of Ca-permeable Kainate Receptor*	26
987	17	4.82481482592335	17	0.2588	0.428757307282267	G1/S-Specific Transcription	602
1144	27	6.79917796061732	27	0.259	0.428757307282267	Keratan sulfate biosynthesis	860
1244	26	6.42995430560634	26	0.2606	0.428757307282267	N-glycan antennae elongation in the medial/trans-Golgi	1014
910	17	4.96103065336334	17	0.261	0.428757307282267	Elevation of cytosolic Ca2+ levels	467
1329	22	5.74001328421907	22	0.2618	0.428757307282267	PI-3K cascade:FGFR2	1194
332	70	12.3971221536621	70	0.2621	0.428757307282267	Prolactin signaling pathway	1262
1262	21	5.54157653200514	21	0.2621	0.428757307282267	Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters	1026
1349	71	15.1309555317546	71	0.2629	0.428757307282267	PRC2 methylates histones and DNA	1240
536	51	9.98680338721078	51	0.2634	0.428757307282267	Role of Calcineurin-dependent NFAT signaling in lymphocytes	1453
287	256	33.0454910320826	256	0.2637	0.428757307282267	Neuroactive ligand-receptor interaction	1043
1734	33	7.67913420855509	33	0.2647	0.428757307282267	Termination of translesion DNA synthesis	1685
941	13	4.21352928116575	13	0.2651	0.428757307282267	FGFR4 ligand binding and activation	556
1504	29	6.75832429149378	29	0.2652	0.428757307282267	Regulation of TP53 Activity through Acetylation	1366
1568	272	33.851490753193	272	0.2653	0.428757307282267	SLC-mediated transmembrane transport	1586
947	14	4.34043295098496	14	0.267	0.428757307282267	Facilitative Na+-independent glucose transporters	517
982	47	9.45366870794971	47	0.267	0.428757307282267	G-protein mediated events*	597
1412	15	4.43949980718742	15	0.2671	0.428757307282267	Protein methylation	1271
9	11	3.58941703294399	11	0.2673	0.428757307282267	NAD de novo biosynthesis	1020
846	53	10.3974573880818	53	0.2676	0.428757307282267	Degradation of AXIN	386
512	31	6.7033484569613	31	0.2681	0.428757307282267	Osteopontin-mediated events	1117
1142	10	3.33723101537397	10	0.2681	0.428757307282267	Josephin domain DUBs	858
1414	65	11.7238544754682	65	0.2685	0.428757307282267	Protein-protein interactions at synapses	1275
498	33	7.33645361009951	33	0.2686	0.428757307282267	Internalization of ErbB1	833
294	57	10.5446265754503	57	0.2691	0.428757307282267	Non-small cell lung cancer	1068
1571	105	15.8397605271208	105	0.2696	0.428757307282267	SRP-dependent cotranslational protein targeting to membrane	1602
1519	86	14.7461477509454	86	0.2701	0.428757307282267	Regulation of mRNA stability by proteins that bind AU-rich elements	1349
268	125	20.2033338600189	125	0.2704	0.428757307282267	Measles	918
1825	13	3.83149682285795	13	0.2704	0.428757307282267	WNT5A-dependent internalization of FZD2, FZD5 and ROR2	1861
76	19	5.27570035517077	17	0.2706	0.428757307282267	Human Immunodeficiency Virus type 1 (ssRNA)	752
1041	134	21.7736655678556	134	0.2716	0.428757307282267	HATs acetylate histones	694
1559	22	5.67070804055179	22	0.2718	0.428757307282267	SHC-mediated cascade:FGFR2	1493
939	11	3.57660115881349	11	0.2719	0.428757307282267	FGFR3 mutant receptor activation*	554
693	145	21.0711202144855	145	0.2724	0.428757307282267	Beta-catenin independent WNT signaling	177
64	13	4.18269117183312	12	0.273	0.428757307282267	Chinkungunya Virus (ssRNA)	268
140	27	6.46997216283736	27	0.273	0.428757307282267	Butanoate metabolism	198
1093	361	40.8283501767354	361	0.2731	0.428757307282267	Infectious disease	784
1786	101	16.1701745392117	101	0.2733	0.428757307282267	Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds	1776
824	63	13.8335494483788	63	0.2734	0.428757307282267	DNA methylation	423
54	15	4.47664367656419	15	0.2738	0.428757307282267	superpathway of pyrimidine deoxyribonucleoside salvage	1629
651	26	6.49086794703713	26	0.2743	0.428888307320255	Adherens junctions interactions	61
67	17	5.52131311585597	13	0.2747	0.428888307320255	Enterovirus 71 (ssRNA)	479
489	28	6.50810868815801	28	0.2764	0.430575202074283	IL2 signaling events mediated by STAT5	772
1615	21	5.39599762952064	21	0.2766	0.430575202074283	Signaling by FGFR3 in disease*	1526
533	53	9.77904667812432	53	0.2777	0.431648061578354	Regulation of retinoblastoma protein	1358
541	62	10.8162068494966	62	0.2786	0.431907428179436	Signaling events mediated by HDAC Class I	1564
1838	22	5.36262045187445	22	0.2788	0.431907428179436	eNOS activation and regulation*	478
1416	33	7.13854730862583	33	0.2791	0.431907428179436	Purine metabolism (REACTOME)	1282
110	43	8.36777171227761	43	0.2817	0.434260080974819	Aminoacyl-tRNA biosynthesis	91
1141	15	4.01195414777241	15	0.2819	0.434260080974819	JNK (c-Jun kinases) phosphorylation and activation mediated by activated human TAK1	856
329	32	7.21284042396839	32	0.282	0.434260080974819	Primary immunodeficiency	1250
465	13	3.96345429169675	13	0.2826	0.434260080974819	ErbB receptor signaling network	497
59	15	4.21535772874754	15	0.2827	0.434260080974819	the visual cycle I (vertebrates)	1701
1584	14	3.92371526739581	14	0.2831	0.434260080974819	Sema3A PAK dependent Axon repulsion	1481
1666	32	7.26911460250102	32	0.2845	0.435744516217723	Striated Muscle Contraction	1612
1664	52	9.67225078774965	52	0.2861	0.435744516217723	Stabilization of p53	1604
218	10	3.32836293223394	10	0.2864	0.435744516217723	Glycosaminoglycan biosynthesis, heparan sulfate backbone	666
671	35	7.14940609468928	35	0.2866	0.435744516217723	Apoptotic cleavage of cellular proteins	122
1406	14	3.98973196482733	14	0.2867	0.435744516217723	Processive synthesis on the lagging strand	1258
587	101	15.9424040276902	101	0.2868	0.435744516217723	ABC-family proteins mediated transport	11
502	14	3.84783783853124	14	0.2872	0.435744516217723	LPA4-mediated signaling events	895
709	31	6.44415913908041	31	0.2878	0.435744516217723	CD28 co-stimulation	230
1737	23	5.48517657674765	23	0.2878	0.435744516217723	The canonical retinoid cycle in rods (twilight vision)	1695
705	12	4.03536940932541	12	0.2885	0.436175857997891	Butyrophilin (BTN) family interactions	200
1298	48	8.86926935600542	48	0.289	0.43630401979206	Nuclear Receptor transcription pathway	1092
614	65	13.2663879842635	65	0.2896	0.436582567482584	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3	17
1370	14	4.01518921353409	14	0.2902	0.436860317042189	Phospholipase C-mediated cascade; FGFR4	1182
519	46	8.66959035726154	46	0.2913	0.43788888343673	Presenilin action in Notch and Wnt signaling	1245
369	43	8.10332463188327	43	0.2933	0.440208600763553	Sphingolipid metabolism (KEGG)	1595
717	95	14.3094077599383	95	0.2939	0.440208600763553	CLEC7A (Dectin-1) signaling	303
1853	51	9.44091703247781	51	0.2941	0.440208600763553	p53-Independent DNA Damage Response*	1135
601	25	5.62184354813009	25	0.2961	0.440814468019684	ATF4 activates genes	145
697	43	8.14816011517009	43	0.2972	0.440814468019684	Bile acid and bile salt metabolism	182
727	11	3.70327674689949	11	0.2974	0.440814468019684	CYP2E1 reactions	348
1065	56	9.93019056920365	56	0.2975	0.440814468019684	Hh mutants abrogate ligand secretion*	722
1190	11	3.11960003860156	11	0.2979	0.440814468019684	Membrane binding and targetting of GAG proteins*	925
1450	109	17.0719431456948	109	0.2983	0.440814468019684	RNA Polymerase I Transcription*	1430
403	125	16.9674397890129	125	0.2984	0.440814468019684	Ubiquitin mediated proteolysis	1814
182	81	12.3315041880666	81	0.2986	0.440814468019684	ErbB signaling pathway	498
649	10	2.90655200582776	10	0.2987	0.440814468019684	Adenylate cyclase activating pathway	58
1196	16	4.12896024190153	16	0.2987	0.440814468019684	Metabolism of folate and pterines	938
882	29	6.07053047552301	29	0.3001	0.440993375014352	Downstream signaling of activated FGFR2	440
217	14	3.716806676122	14	0.3002	0.440993375014352	Glycosaminoglycan biosynthesis - keratan sulfate	665
335	44	8.10380830820976	44	0.3005	0.440993375014352	Proteasome	1267
892	35	6.73467052685765	35	0.3005	0.440993375014352	EGFR interacts with phospholipase C-gamma	462
1436	13	3.51337582585129	13	0.3012	0.441374769828833	RHO GTPases activate IQGAPs	1406
1195	49	8.80380386956555	49	0.3016	0.441374769828833	Metabolism of fat-soluble vitamins	937
814	14	3.53961607852086	14	0.3027	0.441951302515252	DCC mediated attractive signaling	366
430	14	3.59839559232732	14	0.3045	0.441951302515252	Atypical NF-kappaB pathway	149
55	19	4.57937306065225	19	0.3046	0.441951302515252	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	1630
1369	12	3.37826109118182	12	0.3047	0.441951302515252	Phospholipase C-mediated cascade; FGFR3	1181
385	22	4.87096063380402	22	0.3052	0.441951302515252	Terpenoid backbone biosynthesis	1686
263	118	15.9682292499627	118	0.3053	0.441951302515252	Lysosome	899
1449	62	12.1287718817644	62	0.3053	0.441951302515252	RNA Polymerase I Promoter Opening	1429
438	28	5.74807029241411	28	0.3056	0.441951302515252	CD40/CD40L signaling	233
1214	15	3.79004406273056	15	0.3061	0.441951302515252	Mismatch Repair	964
77	317	35.630914718527	298	0.3062	0.441951302515252	Human Immunodeficiency Virus type 1 (ssRNART)	753
1502	28	5.73811838402784	28	0.3081	0.442919560787785	Regulation of TNFR1 signaling	1364
87	19	4.77002384779942	17	0.3083	0.442919560787785	SARS Coronavirus (ssRNA)	1473
645	18	4.54532003937027	18	0.309	0.442919560787785	Acyl chain remodelling of PG	50
99	66	10.4674065343187	66	0.3092	0.442919560787785	Adherens junction	60
521	14	3.58672987343185	14	0.3093	0.442919560787785	RXR and RAR heterodimerization with other nuclear receptor	1461
437	22	4.70155650099304	22	0.3094	0.442919560787785	C-MYC pathway	202
238	35	6.61233213730411	35	0.3108	0.443968064430382	Homologous recombination	739
551	21	4.5879851743806	21	0.3112	0.443968064430382	Signaling events mediated by the Hedgehog family	1572
1665	97	14.0011058936119	97	0.3114	0.443968064430382	Stimuli-sensing channels	1610
637	41	7.04101759017554	41	0.3135	0.444581520061402	Activation of gene expression by SREBF (SREBP)	30
766	180	22.0306604818918	180	0.3136	0.444581520061402	Cilium Assembly	284
571	79	11.9123792144482	79	0.3138	0.444581520061402	Validated targets of C-MYC transcriptional activation	1825
1047	10	2.86281427074105	10	0.3143	0.444581520061402	HDR through MMEJ (alt-NHEJ)	700
1732	78	12.859641915809	78	0.3144	0.444581520061402	Telomere Maintenance	1683
1866	56	9.20366119382112	56	0.3146	0.444581520061402	tRNA processing in the nucleus	1800
1766	37	6.89587891922859	37	0.3154	0.444581520061402	Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	1760
401	32	6.47802838832731	32	0.316	0.444581520061402	Tyrosine metabolism	1810
1017	82	11.7387664240004	82	0.3166	0.444581520061402	Global Genome Nucleotide Excision Repair (GG-NER)	631
1611	19	4.0891944183205	19	0.317	0.444581520061402	Signaling by FGFR2 IIIa TM	1522
1857	15	3.55610372459079	15	0.3173	0.444581520061402	p75NTR signals via NF-kB	1140
1419	12	3.05566014732536	12	0.3176	0.444581520061402	Pyrimidine catabolism	1287
1165	12	3.19533598407715	12	0.3178	0.444581520061402	Lysine catabolism	896
1316	10	2.99142835827373	10	0.3182	0.444581520061402	Organic cation transport	1114
1335	88	12.371216616912	88	0.3184	0.444581520061402	PI3K/AKT Signaling in Cancer	1202
148	61	9.52185851691255	61	0.3186	0.444581520061402	Central carbon metabolism in cancer	257
889	41	7.18487136321705	41	0.3192	0.444828032316079	E3 ubiquitin ligases ubiquitinate target proteins	454
546	50	8.43483035770335	50	0.3223	0.445896437155601	Signaling events mediated by PTP1B	1569
543	38	6.80256776906469	38	0.3229	0.445896437155601	Signaling events mediated by HDAC Class III	1566
1207	24	4.79338201054429	24	0.3231	0.445896437155601	Metal ion SLC transporters	950
781	21	4.70376006919558	21	0.3234	0.445896437155601	Common Pathway of Fibrin Clot Formation	312
321	15	3.65647815049253	15	0.3248	0.445896437155601	Phenylalanine metabolism	1178
520	52	8.48299053330092	52	0.3249	0.445896437155601	RAC1 signaling pathway	1300
825	31	5.80125141663381	31	0.3249	0.445896437155601	DNA strand elongation	428
192	86	11.8438209180437	86	0.325	0.445896437155601	Fc gamma R-mediated phagocytosis	535
885	40	6.86034439922858	40	0.325	0.445896437155601	Dual Incision in GG-NER	447
894	47	7.75241697696352	47	0.3253	0.445896437155601	EPH-ephrin mediated repulsion of cells	480
203	63	9.30673477451425	63	0.3257	0.445896437155601	Glioma	630
985	63	9.61036406058423	63	0.3265	0.445896437155601	G1/S DNA Damage Checkpoints*	600
743	192	22.4117764774844	192	0.3271	0.445896437155601	Cell Cycle Checkpoints	244
266	19	4.07098422763349	19	0.3274	0.445896437155601	Mannose type O-glycan biosynthesis	906
839	10	2.70210201178863	10	0.3277	0.445896437155601	Defective EXT1 causes exostoses 1, TRPS2 and CHDS*	379
1585	27	5.11884693153097	27	0.3281	0.445896437155601	Sema4D in semaphorin signaling	1483
1697	43	7.24119460161628	43	0.3291	0.445896437155601	TBC/RABGAPs	1676
578	48	7.71907480903651	48	0.3292	0.445896437155601	amb2 Integrin signaling	84
937	12	2.99981765343797	12	0.3292	0.445896437155601	FGFR2c ligand binding and activation	552
700	76	11.1431512730438	76	0.3296	0.445896437155601	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	189
1270	15	3.56151553894112	15	0.33	0.445896437155601	Negative regulation of TCF-dependent signaling by WNT ligand antagonists	1035
762	251	28.7059517955191	251	0.3301	0.445896437155601	Chromatin modifying enzymes*	279
1581	11	2.76909440426793	11	0.3301	0.445896437155601	SeMet incorporation into proteins	1486
1612	42	6.91521150835669	42	0.3308	0.445896437155601	Signaling by FGFR2 in disease	1523
35	29	5.54708650530426	29	0.331	0.445896437155601	phospholipases	1185
847	55	8.79085230716512	55	0.331	0.445896437155601	Degradation of DVL	388
471	41	7.13916214221907	41	0.332	0.446502813036945	FOXA1 transcription factor network	576
1381	87	11.7623049489997	87	0.3323	0.446502813036945	Platelet homeostasis	1219
1055	18	3.9290168553925	18	0.3336	0.447396860416917	HS-GAG degradation	746
1856	12	2.83658928107028	12	0.3365	0.447396860416917	p75NTR recruits signalling complexes	1139
154	111	13.8073514657794	111	0.3369	0.447396860416917	Cholinergic synapse	275
406	117	14.8404357572125	117	0.337	0.447396860416917	Vascular smooth muscle contraction	1831
901	15	3.33633114488159	15	0.3371	0.447396860416917	ERBB2 Regulates Cell Motility	501
907	14	3.37425020278265	14	0.3374	0.447396860416917	Eicosanoid ligand-binding receptors	464
746	79	11.1098015298509	79	0.3379	0.447396860416917	Cell junction organization	247
567	32	5.61260884360034	32	0.3393	0.447396860416917	Trk receptor signaling mediated by PI3K and PLC-gamma	1795
810	33	5.4779477336052	33	0.3396	0.447396860416917	DAG and IP3 signaling	362
347	30	5.29639295585411	30	0.3397	0.447396860416917	RNA polymerase	1425
1745	18	3.69234370849564	18	0.3412	0.447396860416917	Tie2 Signaling	1710
120	43	6.96728416400682	43	0.3417	0.447396860416917	Arginine and proline metabolism	131
686	92	13.5111880483173	92	0.342	0.447396860416917	B-WICH complex positively regulates rRNA expression	164
748	120	14.9766020416027	120	0.342	0.447396860416917	Cell-Cell communication	249
732	27	4.70699563801907	27	0.3422	0.447396860416917	Calmodulin induced events*	211
179	48	7.18762496275718	48	0.3425	0.447396860416917	Endometrial cancer	472
1712	42	6.88933395855049	42	0.344	0.447396860416917	TP53 Regulates Transcription of Cell Death Genes	1737
487	60	8.92748011086316	60	0.3444	0.447396860416917	IL12-mediated signaling events	770
647	22	4.44881291326637	22	0.3444	0.447396860416917	Acyl chain remodelling of PS	52
1249	12	2.90121187210007	12	0.3446	0.447396860416917	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10	1053
1153	19	3.88211594527321	19	0.3448	0.447396860416917	Lagging Strand Synthesis	868
368	80	10.2489686492863	80	0.3452	0.447396860416917	Small cell lung cancer	1588
413	25	5.05279262543821	25	0.3462	0.447396860416917	alpha-Linolenic acid metabolism	81
683	61	8.74802423942672	61	0.3464	0.447396860416917	Autodegradation of Cdh1 by Cdh1:APC/C	154
1565	67	10.8833274176231	67	0.3466	0.447396860416917	SIRT1 negatively regulates rRNA Expression	1583
1321	62	8.95467084576907	62	0.3472	0.447396860416917	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	1125
1614	10	2.48413870892031	10	0.3472	0.447396860416917	Signaling by FGFR3 fusions in cancer	1525
1079	20	3.97241962678186	20	0.3473	0.447396860416917	IL-6-type cytokine receptor ligand interactions	767
821	299	29.9740194323639	299	0.3483	0.447396860416917	DNA Repair	424
1351	50	8.31282646324818	50	0.3488	0.447396860416917	Packaging Of Telomere Ends	1141
1706	13	2.95361434228881	13	0.3488	0.447396860416917	TNFR1-induced proapoptotic signaling	1718
38	27	4.81503386415613	27	0.3489	0.447396860416917	purine nucleotides de novo biosynthesis	1283
377	63	8.65923611233625	63	0.3494	0.447396860416917	Synaptic vesicle cycle	1636
1837	12	2.70716910541001	12	0.3496	0.447396860416917	eNOS activation	477
90	51	7.74034364586308	47	0.3498	0.447396860416917	Vaccinia Virus (dsDNA)	1824
482	11	2.4674065343742	11	0.3498	0.447396860416917	Hypoxic and oxygen homeostasis regulation of HIF-1-alpha	761
478	64	8.73366078255699	64	0.3503	0.447396860416917	HIF-1-alpha transcription factor network	725
1833	16	3.34525581175765	16	0.3505	0.447396860416917	activated TAK1 mediates p38 MAPK activation	19
1488	51	7.64340667460924	51	0.3508	0.447396860416917	Regulation of Apoptosis	1327
658	27	4.97056078652086	27	0.3514	0.447396860416917	Amino acid transport across the plasma membrane	89
1117	52	7.83181621442578	52	0.3515	0.447396860416917	Interactions of neurexins and neuroligins at synapses	818
1439	91	13.0982975034286	91	0.3515	0.447396860416917	RHO GTPases activate PKNs	1410
724	15	3.1940692814154	15	0.3516	0.447396860416917	CRMPs in Sema3A signaling	338
857	34	5.76324684400128	34	0.3517	0.447396860416917	Detoxification of Reactive Oxygen Species	399
6	23	4.17429329409556	23	0.3552	0.450770500698693	D-myo-inositol (1,4,5)-trisphosphate biosynthesis	359
1046	67	9.03360044616557	67	0.3558	0.450770500698693	HDR through Homologous Recombination (HRR)	699
304	49	7.1603270207566	49	0.3569	0.450770500698693	Ovarian steroidogenesis	1121
1555	58	8.10202584864482	58	0.3579	0.450770500698693	SCF(Skp2)-mediated degradation of p27/p21	1477
1269	20	3.92028739200126	20	0.3582	0.450770500698693	Negative regulation of MET activity	1034
1334	10	2.31667551326137	10	0.3582	0.450770500698693	PI3K events in ERBB4 signaling	1199
1824	25	4.5745272747449	25	0.3582	0.450770500698693	WNT ligand biogenesis and trafficking	1858
1131	43	6.55621076685297	43	0.3584	0.450770500698693	Intra-Golgi traffic	836
1746	28	4.80159377732897	28	0.3586	0.450770500698693	Tight junction interactions	1712
158	28	4.71617425176284	28	0.3588	0.450770500698693	Citrate cycle (TCA cycle)	290
1822	50	7.28512619608089	50	0.3594	0.450770500698693	Vpu mediated degradation of CD4	1856
564	41	6.28057192547497	41	0.3595	0.450770500698693	TNF receptor signaling pathway	1713
70	95	11.2666199042878	91	0.3605	0.450839070034588	Hepatitis B virus (dsDNART)	715
297	25	4.4022106008666	25	0.3609	0.450839070034588	O-glycan biosynthesis, mucin type core	1099
1215	14	2.84650100735118	14	0.361	0.450839070034588	Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)	965
1254	44	6.43514581510119	44	0.3613	0.450839070034588	NOTCH1 Intracellular Domain Regulates Transcription	1081
28	24	4.339118697825	24	0.3617	0.450839070034588	heparan sulfate biosynthesis	710
935	32	5.09581503764953	32	0.3625	0.451300874864858	FGFR2 mutant receptor activation	550
1453	145	17.0589271202648	145	0.363	0.451388538287195	RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription	1433
753	72	9.46635708277239	72	0.3647	0.452966424160275	Cellular response to hypoxia*	253
228	94	10.8575412843622	94	0.3657	0.453385021650669	HIF-1 signaling pathway	724
1541	40	6.07452422540944	40	0.3659	0.453385021650669	Retinoid metabolism and transport	1393
573	32	4.89095986225223	32	0.3675	0.453969665273967	Validated transcriptional targets of AP1 family members Fra1 and Fra2	1827
923	28	4.54681545256086	28	0.3678	0.453969665273967	Extension of Telomeres	515
1498	16	3.05218583602229	16	0.368	0.453969665273967	Regulation of KIT signaling	1345
1815	50	7.07696762612209	50	0.3681	0.453969665273967	Vif-mediated degradation of APOBEC3G	1842
1415	10	2.09362094832616	10	0.3698	0.454548844938169	Purine catabolism	1279
241	90	11.20998309637	90	0.3701	0.454548844938169	IL-17 signaling pathway	766
1346	35	5.09008612556915	35	0.3701	0.454548844938169	PLC-gamma1 signalling	1223
187	12	2.44632061617898	12	0.3703	0.454548844938169	Fatty acid biosynthesis	525
1527	13	2.74576275046829	13	0.371	0.454760045574741	Removal of the Flap Intermediate	1374
976	48	6.38296528800003	48	0.3714	0.454760045574741	G alpha (z) signalling events	591
789	20	3.61739574253651	20	0.3728	0.454760045574741	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants*	321
1735	12	2.47297994218078	12	0.3732	0.454760045574741	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation	1687
1031	14	2.7403319020771	14	0.3737	0.454760045574741	Glycogen synthesis	656
791	54	7.36010067606776	54	0.3739	0.454760045574741	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants*	323
1806	31	4.77247894869239	31	0.3744	0.454760045574741	Uptake and actions of bacterial toxins	1821
938	12	2.50265115760128	12	0.3746	0.454760045574741	FGFR3 ligand binding and activation*	553
56	12	2.4706641750568	12	0.3748	0.454760045574741	superpathway of pyrimidine ribonucleotides de novo biosynthesis	1631
111	91	10.8094977204337	91	0.3748	0.454760045574741	Amoebiasis	92
919	88	10.246688506995	90	0.3776	0.45639483347923	Eukaryotic Translation Elongation*	511
1107	25	3.97913644572148	25	0.3786	0.45639483347923	Insulin processing	805
1776	39	5.5491903090957	39	0.3788	0.45639483347923	Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template	1771
80	183	18.7204425804315	167	0.3794	0.45639483347923	Human papillomavirus (dsDNA)	754
225	90	10.277099873537	90	0.3794	0.45639483347923	GnRH signaling pathway	677
897	21	3.58678801154734	21	0.3802	0.45639483347923	ER Quality Control Compartment (ERQC)	494
1274	19	3.1421678356355	19	0.381	0.45639483347923	Nephrin interactions	1039
952	14	2.88558606436663	14	0.3816	0.45639483347923	Fatty acids	530
1713	61	7.43124189402936	61	0.3818	0.45639483347923	TP53 Regulates Transcription of DNA Repair Genes	1739
1522	49	6.58046104712117	49	0.3819	0.45639483347923	Regulation of ornithine decarboxylase (ODC)	1352
656	17	3.04286064892774	17	0.383	0.45639483347923	Amine-derived hormones	87
972	83	9.45486070194652	83	0.383	0.45639483347923	G alpha (12/13) signalling events	587
36	27	3.91568169975495	27	0.384	0.45639483347923	protein ubiquitylation	1274
818	77	9.82698477276391	77	0.384	0.45639483347923	DNA Damage/Telomere Stress Induced Senescence	420
73	112	12.7449565552271	105	0.3841	0.45639483347923	Herpes Simplex Virus (dsDNA)	720
1467	28	4.35344011152748	28	0.3841	0.45639483347923	RNA Polymerase III Transcription Initiation From Type 1 Promoter*	1448
534	25	3.97440833910686	25	0.3843	0.45639483347923	Retinoic acid receptors-mediated signaling	1392
728	29	4.22666790493664	29	0.3843	0.45639483347923	Ca-dependent events	205
933	27	3.88224627537713	27	0.3844	0.45639483347923	FGFR2 alternative splicing	548
1283	15	2.77146168749534	15	0.3861	0.457206813336823	Nicotinamide salvaging	1056
1160	111	12.6438939384653	111	0.3863	0.457206813336823	Lipid digestion, mobilization, and transport	883
1599	22	3.35932975908076	22	0.3869	0.457206813336823	Signaling by BMP	1509
114	28	4.23662931588729	28	0.3871	0.457206813336823	Antifolate resistance	100
1201	79	9.28065613527558	79	0.3881	0.457206813336823	Metabolism of polyamines	943
596	65	7.82578118521061	65	0.3884	0.457206813336823	APC/C:Cdc20 mediated degradation of Securin	114
150	99	10.689983748857	99	0.3887	0.457206813336823	Chagas disease (American trypanosomiasis)	263
184	41	5.44331364981427	41	0.3889	0.457206813336823	Ether lipid metabolism	510
411	23	3.77400186290752	23	0.389	0.457206813336823	Vitamin digestion and absorption	1851
1167	290	27.3758431176514	290	0.39	0.457869993359327	M Phase	901
280	29	4.32072117609339	29	0.3913	0.458883507667545	Mucin type O-glycan biosynthesis	1002
1232	136	14.9286141631617	136	0.3926	0.45973366098406	Mitotic Prophase	983
456	33	4.61779707145811	33	0.3929	0.45973366098406	E-cadherin signaling in the nascent adherens junction	450
1210	15	2.59542830131387	15	0.3935	0.459762269241179	Methylation	955
1305	35	4.93349729162293	35	0.3954	0.459762269241179	O-glycosylation of TSR domain-containing proteins*	1100
221	14	2.39491127040702	14	0.3957	0.459762269241179	Glycosphingolipid biosynthesis - globo and isoglobo series	670
1431	109	11.0863641601502	109	0.396	0.459762269241179	RHO GTPases Activate Formins	1405
1718	20	3.04137566565065	20	0.396	0.459762269241179	TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain	1734
925	53	6.72468063147347	53	0.3965	0.459762269241179	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	532
629	64	7.58704719245983	64	0.3966	0.459762269241179	Activation of NF-kappaB in B cells	35
1814	619	51.7860356446226	619	0.3967	0.459762269241179	Vesicle-mediated transport	1840
802	38	5.08090943973446	38	0.397	0.459762269241179	Cyclin D associated events in G1*	346
1184	62	7.36462097530902	62	0.3973	0.459762269241179	Macroautophagy	903
443	27	3.83676398950987	27	0.3985	0.460368345689957	Calcium signaling in the CD4+ TCR pathway	209
1202	16	2.68107950457624	16	0.3987	0.460368345689957	Metabolism of porphyrins	944
500	41	5.28979446327349	41	0.3992	0.460395693221481	LKB1 signaling events	887
931	31	4.22678666599216	31	0.3996	0.460395693221481	FGFR1 mutant receptor activation	546
258	64	7.32590261649076	64	0.4001	0.460437229648714	Long-term potentiation	889
511	46	5.66100096856399	46	0.4007	0.460437229648714	Notch-mediated HES/HEY network	1080
1715	20	3.11984509696457	20	0.4019	0.460437229648714	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	1740
720	78	8.77614795797743	78	0.4025	0.460437229648714	COPI-mediated anterograde transport	330
1193	329	28.4016710448446	329	0.4035	0.460437229648714	Metabolism of amino acids and derivatives	934
454	48	5.77410712465861	48	0.4039	0.460437229648714	Downstream signaling in naive CD8+ T cells	438
1148	41	5.15596771503071	41	0.404	0.460437229648714	Kinesins	864
1457	142	13.8460509781714	142	0.4041	0.460437229648714	RNA Polymerase II Transcription	1438
1392	99	10.072831109603	99	0.405	0.460437229648714	Potassium Channels	1236
1140	42	5.26796632259514	42	0.4061	0.460437229648714	Iron uptake and transport	849
1819	16	2.57637424652139	16	0.4062	0.460437229648714	Vitamin B5 (pantothenate) metabolism	1850
190	43	5.28742268112102	43	0.4066	0.460437229648714	Fatty acid metabolism	528
